,000,005,010,020,030,050,100
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.02594810379241517,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.01996007984031936,0.0
3,0.0,0.0,0.1996007984031936,0.043912175648702596,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.021956087824351298,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.05389221556886228,0.06387225548902195
7,0.05389221556886228,0.0,0.0,0.0,0.003992015968063872,0.0,0.0
8,0.0,0.0,0.16367265469061876,0.0,0.0,0.0,0.0
9,0.1536926147704591,0.2874251497005988,0.1936127744510978,0.0,0.0,0.001996007984031936,0.0
10,0.0,0.0,0.10379241516966067,0.0,0.0,0.0,0.0
11,0.17564870259481039,0.0,0.0,0.1996007984031936,0.0,0.0,0.0
12,0.0,0.1157684630738523,0.021956087824351298,0.0,0.0,0.0,0.12974051896207583
13,0.05788423153692615,0.0,0.0,0.0,0.0,0.0,0.0
14,0.1936127744510978,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.09580838323353294,0.0
16,0.5608782435129741,0.01996007984031936,0.0,0.0,0.0,0.0,0.0
17,0.001996007984031936,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.06786427145708583,0.0,0.0,0.0,0.3772455089820359,0.0,0.0
20,0.05788423153692615,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.013972055888223553,0.023952095808383235,0.0,0.0,0.0,0.0,0.0
23,0.2155688622754491,0.0,0.0,0.15568862275449102,0.0,0.0,0.0
24,0.0,0.12375249500998003,0.2554890219560878,0.0,0.0,0.0,0.0
25,0.8203592814371258,0.011976047904191617,0.0,0.0,0.0,0.0,0.0
26,0.011976047904191617,0.0,0.0,0.0,0.0,0.0,0.07385229540918163
27,0.0,0.0,0.0,0.3253493013972056,0.0,0.0,0.06786427145708583
28,0.21956087824351297,0.16766467065868262,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.2554890219560878,0.05189620758483034,0.0,0.10578842315369262
30,0.007984031936127744,0.0,0.0,0.0,0.0,0.0,0.0
31,0.18363273453093812,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.03592814371257485,0.0,0.0,0.0,0.0,0.0
33,0.10578842315369262,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0998003992015968,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.023952095808383235,0.0,0.0,0.003992015968063872,0.0,0.405189620758483,0.0
37,0.0658682634730539,0.0,0.0,0.0,0.0,0.1596806387225549,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.14570858283433133,0.0,0.0,0.0,0.0,0.0,0.0
40,0.06187624750499002,0.07385229540918163,0.03792415169660679,0.0,0.0,0.0,0.0
41,0.26147704590818366,0.0,0.0,0.0,0.0,0.0,0.0
42,0.021956087824351298,0.0,0.0,0.11177644710578842,0.17964071856287425,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.08383233532934131
44,0.0,0.0,0.0,0.0,0.0,0.0,0.10978043912175649
45,0.0998003992015968,0.033932135728542916,0.0,0.0,0.0,0.18962075848303392,0.029940119760479042
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.013972055888223553,0.0,0.0,0.0,0.0,0.0,0.0
49,0.14770459081836326,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.059880239520958084,0.0,0.13373253493013973,0.0,0.0,0.0,0.0
52,0.005988023952095809,0.19560878243512975,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.3193612774451098,0.0,0.20159680638722555,0.0,0.0,0.0,0.0
55,0.08183632734530938,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.015968063872255488,0.0,0.0,0.0,0.05389221556886228,0.0
